 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    8     ANOPLAN = 2011
  183              000146.00 000051.00 000130.00 000068.00 000047.00 000041.00 000037.00 000031.00 000029.00 000047.00 000102.00 000111.00
  187              000122.00 000123.00 000122.00 000101.00 000087.00 000077.00 000068.00 000062.00 000061.00 000068.00 000086.00 000112.00
  188              000453.00 000077.00 000586.00 000275.00 000128.00 000079.00 000072.00 000044.00 000028.00 000057.00 000375.00 000365.00
  190              000491.00 000685.00 000942.00 000566.00 000414.00 000311.00 000278.00 000235.00 000217.00 000269.00 000335.00 000381.00
  191              002614.00 001447.00 002353.00 001326.00 000639.00 000455.00 000345.00 000159.00 000116.00 000223.00 000692.00 001195.00
  196              000051.00 000024.00 000127.00 000068.00 000035.00 000026.00 000022.00 000012.00 000010.00 000015.00 000051.00 000074.00
  197              000091.00 000044.00 000072.00 000046.00 000033.00 000029.00 000026.00 000019.00 000019.00 000023.00 000048.00 000083.00
  198              000166.00 000080.00 000127.00 000094.00 000067.00 000059.00 000052.00 000039.00 000037.00 000046.00 000087.00 000149.00
  199              001804.00 000814.00 001476.00 001003.00 000624.00 000511.00 000419.00 000358.00 000322.00 000407.00 000702.00 001453.00
  201              000034.00 000012.00 000026.00 000021.00 000013.00 000009.00 000006.00 000009.00 000007.00 000009.00 000014.00 000041.00
  202              000014.00 000005.00 000010.00 000008.00 000005.00 000004.00 000003.00 000003.00 000003.00 000004.00 000006.00 000017.00
  203              000050.00 000018.00 000038.00 000030.00 000018.00 000013.00 000009.00 000013.00 000011.00 000013.00 000021.00 000060.00
  204              001263.00 001814.00 001852.00 003134.00 002233.00 001887.00 001423.00 001122.00 000583.00 000345.00 000281.00 000401.00
  205              000223.00 000188.00 000206.00 000150.00 000097.00 000068.00 000047.00 000035.00 000026.00 000053.00 000090.00 000216.00
  206              000664.00 000360.00 000897.00 000600.00 000358.00 000277.00 000221.00 000115.00 000117.00 000213.00 000412.00 000390.00
  207              000679.00 000366.00 000920.00 000611.00 000367.00 000282.00 000224.00 000117.00 000117.00 000216.00 000417.00 000396.00
  209              000740.00 000487.00 001166.00 000650.00 000367.00 000287.00 000202.00 000110.00 000081.00 000138.00 000292.00 000582.00
  211              000955.00 000352.00 000558.00 000347.00 000241.00 000213.00 000170.00 000130.00 000117.00 000175.00 000390.00 000618.00
  215              000313.00 000646.00 000390.00 000224.00 000215.00 000369.00 000836.00 000301.00 000363.00 000219.00 000177.00 000217.00
  216              000459.00 000952.00 000455.00 000402.00 000329.00 000273.00 000806.00 000356.00 000199.00 000226.00 000198.00 000509.00
  217              000944.00 001753.00 001043.00 000856.00 000734.00 000864.00 002076.00 000828.00 000768.00 000591.00 000484.00 000951.00
  220              000046.00 000076.00 000077.00 000138.00 000081.00 000174.00 000338.00 000088.00 000108.00 000072.00 000035.00 000159.00
  222              001957.00 003294.00 001696.00 001500.00 000529.00 000660.00 002768.00 001146.00 000406.00 000898.00 000773.00 003133.00
  225              000301.00 000496.00 000519.00 000471.00 000172.00 000067.00 000043.00 000014.00 000024.00 000027.00 000049.00 000131.00
  226              000148.00 000146.00 000149.00 000151.00 000135.00 000129.00 000126.00 000151.00 000150.00 000148.00 000151.00 000157.00
  227              001351.00 001633.00 001932.00 001632.00 000874.00 000691.00 000573.00 000498.00 000446.00 000466.00 000698.00 000728.00
  228              001476.00 001785.00 002111.00 001783.00 000955.00 000755.00 000626.00 000544.00 000487.00 000509.00 000763.00 000795.00
  229              003331.00 004639.00 004823.00 004254.00 002219.00 001393.00 001008.00 000786.00 000698.00 000741.00 001332.00 002165.00
  230              003360.00 004679.00 004865.00 004290.00 002238.00 001405.00 001017.00 000793.00 000704.00 000748.00 001343.00 002183.00
  237              001576.00 000702.00 000964.00 000575.00 000338.00 000332.00 000236.00 000216.00 000238.00 000261.00 000259.00 000637.00
  238              001751.00 000807.00 001118.00 000673.00 000413.00 000399.00 000292.00 000251.00 000266.00 000307.00 000296.00 000708.00
  239              002093.00 001014.00 001408.00 000861.00 000553.00 000527.00 000401.00 000318.00 000329.00 000389.00 000368.00 000842.00
  240              002396.00 001276.00 001859.00 001065.00 000683.00 000676.00 000498.00 000440.00 000455.00 000566.00 000471.00 000974.00
  241              000251.00 000270.00 000522.00 000297.00 000205.00 000187.00 000158.00 000133.00 000119.00 000145.00 000176.00 000222.00
  242              002515.00 001383.00 002035.00 001149.00 000734.00 000736.00 000536.00 000488.00 000502.00 000639.00 000511.00 001023.00
  243              002527.00 001446.00 002171.00 001226.00 000781.00 000769.00 000567.00 000500.00 000474.00 000694.00 000516.00 001021.00
  244              014254.00 008524.00 018515.00 010493.00 006646.00 005615.00 004358.00 002822.00 002489.00 003696.00 004983.00 007295.00
  245              014907.00 009249.00 019852.00 011430.00 007331.00 006025.00 004710.00 003246.00 002835.00 004165.00 005418.00 007762.00
  246              016233.00 011046.00 021903.00 013428.00 008575.00 007192.00 005787.00 003881.00 003733.00 005454.00 006084.00 008513.00
  247              000280.00 000317.00 000578.00 000337.00 000214.00 000189.00 000144.00 000111.00 000094.00 000138.00 000166.00 000205.00
  248              000292.00 000329.00 000601.00 000351.00 000225.00 000197.00 000151.00 000116.00 000097.00 000143.00 000172.00 000213.00
  249              000735.00 000628.00 000504.00 000355.00 000218.00 000251.00 000222.00 000242.00 000176.00 000260.00 000196.00 000530.00
  251              000345.00 000149.00 000554.00 000299.00 000144.00 000104.00 000077.00 000045.00 000032.00 000041.00 000132.00 000197.00
  252              000148.00 000115.00 000159.00 000106.00 000083.00 000066.00 000058.00 000055.00 000043.00 000053.00 000062.00 000068.00
  253              002798.00 001561.00 002593.00 001516.00 000696.00 000490.00 000369.00 000172.00 000128.00 000232.00 000729.00 001222.00
  254              000044.00 000026.00 000110.00 000093.00 000063.00 000020.00 000019.00 000034.00 000014.00 000020.00 000026.00 000144.00
  255              000223.00 000045.00 000391.00 000124.00 000050.00 000037.00 000034.00 000015.00 000012.00 000048.00 000207.00 000211.00
  257              004033.00 002601.00 004456.00 002854.00 001118.00 000743.00 000546.00 000266.00 000217.00 000365.00 001058.00 001719.00
  258              000251.00 000049.00 000415.00 000142.00 000060.00 000042.00 000039.00 000019.00 000014.00 000049.00 000227.00 000230.00
  259              000148.00 000115.00 000159.00 000106.00 000083.00 000066.00 000058.00 000055.00 000043.00 000053.00 000062.00 000068.00
  261              000312.00 000344.00 000640.00 000379.00 000250.00 000211.00 000164.00 000125.00 000104.00 000153.00 000183.00 000226.00
  262              000132.00 000047.00 000118.00 000061.00 000043.00 000038.00 000034.00 000028.00 000026.00 000043.00 000093.00 000093.00
  263              000276.00 000077.00 000290.00 000138.00 000081.00 000067.00 000058.00 000049.00 000044.00 000060.00 000131.00 000237.00
  265              000084.00 000020.00 000066.00 000040.00 000022.00 000019.00 000017.00 000017.00 000014.00 000020.00 000048.00 000092.00
  266              020641.00 018088.00 025646.00 018636.00 011806.00 010007.00 009821.00 006269.00 005399.00 009240.00 008676.00 013420.00
  267              000293.00 000127.00 000265.00 000178.00 000118.00 000106.00 000090.00 000063.00 000059.00 000082.00 000221.00 000288.00
  269              000705.00 000933.00 001132.00 001593.00 001526.00 000848.00 000567.00 000380.00 000229.00 000234.00 000323.00 000420.00
  270              002433.00 001321.00 002110.00 001145.00 000583.00 000421.00 000322.00 000146.00 000105.00 000211.00 000652.00 001157.00
  271              008035.00 007511.00 011037.00 008642.00 003654.00 002164.00 001546.00 000993.00 000851.00 001109.00 002288.00 003882.00
  273              005308.00 003585.00 006307.00 004517.00 001618.00 001025.00 000746.00 000370.00 000309.00 000469.00 001353.00 002192.00
  274              008335.00 008181.00 011966.00 009637.00 004501.00 002406.00 001664.00 001041.00 000887.00 001148.00 002349.00 004038.00
  275              014158.00 021170.00 029990.00 028933.00 020938.00 007093.00 003956.00 001985.00 001579.00 001892.00 003524.00 007061.00
  276              004823.00 010018.00 013444.00 015573.00 012198.00 003244.00 001672.00 000866.00 000641.00 000606.00 001088.00 002399.00
  277              000274.00 000530.00 000536.00 000708.00 000827.00 000434.00 000334.00 000145.00 000129.00 000115.00 000124.00 000182.00
  278              000271.00 000398.00 000463.00 000212.00 000084.00 000074.00 000054.00 000058.00 000051.00 000069.00 000116.00 000105.00
  279              000313.00 000648.00 000928.00 000947.00 000271.00 000083.00 000036.00 000027.00 000009.00 000055.00 000108.00 000169.00
  280              001266.00 001819.00 001857.00 003142.00 002239.00 001892.00 001427.00 001125.00 000584.00 000346.00 000282.00 000402.00
  281              000100.00 000085.00 000093.00 000079.00 000070.00 000065.00 000062.00 000064.00 000061.00 000069.00 000072.00 000074.00
  282              000093.00 000093.00 000149.00 000109.00 000088.00 000087.00 000076.00 000074.00 000061.00 000071.00 000075.00 000081.00
  283              000068.00 000027.00 000101.00 000126.00 000062.00 000035.00 000034.00 000029.00 000020.00 000023.00 000140.00 000092.00
  284              000224.00 000380.00 000531.00 000367.00 000205.00 000460.00 001076.00 000237.00 000429.00 000176.00 000187.00 000193.00
  285              018743.00 029357.00 037183.00 040832.00 028922.00 015488.00 008176.00 004267.00 003280.00 003259.00 005436.00 009817.00
  286              000090.00 000133.00 000104.00 000115.00 000040.00 000096.00 000205.00 000081.00 000027.00 000033.00 000029.00 000187.00
  287              019027.00 029801.00 037747.00 041451.00 029360.00 015722.00 008300.00 004337.00 003334.00 003313.00 005525.00 009979.00
  288              007588.00 014159.00 021837.00 020456.00 016935.00 006878.00 003143.00 001342.00 000912.00 000782.00 001353.00 003034.00
  289              000062.00 000061.00 000099.00 000072.00 000058.00 000058.00 000050.00 000049.00 000040.00 000047.00 000050.00 000054.00
  290              001512.00 002342.00 002431.00 003609.00 004057.00 003262.00 002160.00 001429.00 000913.00 000565.00 000469.00 000742.00
  291              000407.00 000826.00 000866.00 000752.00 000323.00 000113.00 000071.00 000044.00 000047.00 000047.00 000076.00 000119.00
  292              006488.00 012559.00 013900.00 013900.00 013900.00 005278.00 002043.00 000442.00 000162.00 000082.00 000553.00 002134.00
  293              001631.00 002591.00 009466.00 007988.00 004220.00 002081.00 001320.00 000994.00 000814.00 000755.00 000895.00 001112.00
  294              000227.00 000253.00 000482.00 000267.00 000186.00 000171.00 000144.00 000122.00 000110.00 000132.00 000165.00 000209.00
  295              000084.00 000091.00 000083.00 000083.00 000068.00 000065.00 000062.00 000057.00 000057.00 000059.00 000063.00 000061.00
  296              000037.00 000038.00 000037.00 000035.00 000030.00 000028.00 000027.00 000027.00 000027.00 000027.00 000030.00 000030.00
  297              001277.00 001835.00 001873.00 003169.00 002258.00 001908.00 001439.00 001135.00 000589.00 000349.00 000284.00 000405.00
  298              000160.00 000160.00 000160.00 000160.00 000159.00 000119.00 000100.00 000084.00 000073.00 000089.00 000125.00 000160.00
  299              001511.00 000598.00 001210.00 000767.00 000418.00 000356.00 000291.00 000244.00 000223.00 000286.00 000524.00 001171.00
  300                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  301              000046.00 000024.00 000033.00 000021.00 000012.00 000011.00 000008.00 000009.00 000014.00 000013.00 000017.00 000032.00
